option_symbol,timestamp_utc,timestamp_et,trading_date,open,high,low,close,volume,trade_count,vwap
TSLA260313C00395000,2026-03-04T15:15:00+00:00,2026-03-04 10:15:00-05:00,2026-03-04,15.39,16.58,15.39,16.48,113,27,16.136549
TSLA260313C00395000,2026-03-04T15:20:00+00:00,2026-03-04 10:20:00-05:00,2026-03-04,16.39,17.94,16.39,17.84,192,59,17.43474
TSLA260313C00395000,2026-03-04T15:25:00+00:00,2026-03-04 10:25:00-05:00,2026-03-04,17.81,19.3,17.59,19.1,225,68,18.405289
TSLA260313C00395000,2026-03-04T15:30:00+00:00,2026-03-04 10:30:00-05:00,2026-03-04,19.1,19.18,18.33,18.55,66,18,18.645455
TSLA260313C00395000,2026-03-04T15:35:00+00:00,2026-03-04 10:35:00-05:00,2026-03-04,18.47,18.61,18.02,18.08,102,25,18.47598
TSLA260313C00395000,2026-03-04T15:40:00+00:00,2026-03-04 10:40:00-05:00,2026-03-04,18.01,18.25,17.67,17.67,223,59,18.004126
TSLA260313C00395000,2026-03-04T15:45:00+00:00,2026-03-04 10:45:00-05:00,2026-03-04,17.53,17.53,16.85,16.85,33,12,17.248485
TSLA260313C00395000,2026-03-04T15:50:00+00:00,2026-03-04 10:50:00-05:00,2026-03-04,16.88,17.2,16.35,17.04,139,37,16.912158
TSLA260313C00395000,2026-03-04T15:55:00+00:00,2026-03-04 10:55:00-05:00,2026-03-04,17.12,17.64,17.0,17.3,272,65,17.329228
TSLA260313C00395000,2026-03-04T16:00:00+00:00,2026-03-04 11:00:00-05:00,2026-03-04,17.23,17.59,17.07,17.18,168,50,17.349524
TSLA260313C00395000,2026-03-04T16:05:00+00:00,2026-03-04 11:05:00-05:00,2026-03-04,17.03,17.21,16.29,16.29,73,26,16.987534
TSLA260313C00395000,2026-03-04T16:10:00+00:00,2026-03-04 11:10:00-05:00,2026-03-04,16.1,16.21,15.05,15.14,52,19,15.723462
TSLA260313C00395000,2026-03-04T16:15:00+00:00,2026-03-04 11:15:00-05:00,2026-03-04,15.15,15.7,15.05,15.56,105,26,15.28819
TSLA260313C00395000,2026-03-04T16:20:00+00:00,2026-03-04 11:20:00-05:00,2026-03-04,15.6,15.6,15.2,15.2,15,5,15.311333
TSLA260313C00395000,2026-03-04T16:25:00+00:00,2026-03-04 11:25:00-05:00,2026-03-04,15.69,16.34,15.62,16.34,20,8,15.826
TSLA260313C00395000,2026-03-04T16:30:00+00:00,2026-03-04 11:30:00-05:00,2026-03-04,16.75,17.13,16.65,17.13,34,8,16.874706
TSLA260313C00395000,2026-03-04T16:35:00+00:00,2026-03-04 11:35:00-05:00,2026-03-04,17.25,17.4,17.25,17.4,11,2,17.359091
TSLA260313C00395000,2026-03-04T16:40:00+00:00,2026-03-04 11:40:00-05:00,2026-03-04,17.6,18.19,17.6,17.93,32,17,17.886875
TSLA260313C00395000,2026-03-04T16:45:00+00:00,2026-03-04 11:45:00-05:00,2026-03-04,17.96,18.18,17.95,17.95,24,9,18.047083
TSLA260313C00395000,2026-03-04T16:50:00+00:00,2026-03-04 11:50:00-05:00,2026-03-04,18.03,18.59,17.97,18.33,39,14,18.255898
TSLA260313C00395000,2026-03-04T16:55:00+00:00,2026-03-04 11:55:00-05:00,2026-03-04,18.21,18.33,18.13,18.27,19,8,18.238947
TSLA260313C00395000,2026-03-04T17:10:00+00:00,2026-03-04 12:10:00-05:00,2026-03-04,18.5,18.5,18.03,18.03,13,4,18.131539
TSLA260313C00395000,2026-03-04T17:25:00+00:00,2026-03-04 12:25:00-05:00,2026-03-04,17.3,17.3,17.3,17.3,5,1,17.3
TSLA260313C00395000,2026-03-04T17:30:00+00:00,2026-03-04 12:30:00-05:00,2026-03-04,17.25,17.25,17.25,17.25,2,1,17.25
TSLA260313C00395000,2026-03-04T17:35:00+00:00,2026-03-04 12:35:00-05:00,2026-03-04,17.15,17.15,16.8,16.8,7,3,17.028571
TSLA260313C00395000,2026-03-04T17:40:00+00:00,2026-03-04 12:40:00-05:00,2026-03-04,16.75,17.05,16.75,17.05,6,2,16.9
TSLA260313C00395000,2026-03-04T17:45:00+00:00,2026-03-04 12:45:00-05:00,2026-03-04,17.1,17.1,17.1,17.1,7,1,17.1
TSLA260313C00395000,2026-03-04T17:50:00+00:00,2026-03-04 12:50:00-05:00,2026-03-04,16.55,16.55,16.55,16.55,2,1,16.55
TSLA260313C00395000,2026-03-04T18:05:00+00:00,2026-03-04 13:05:00-05:00,2026-03-04,16.32,16.32,16.32,16.32,1,1,16.32
TSLA260313C00395000,2026-03-04T18:10:00+00:00,2026-03-04 13:10:00-05:00,2026-03-04,16.5,16.5,16.5,16.5,2,1,16.5
TSLA260313C00395000,2026-03-04T18:15:00+00:00,2026-03-04 13:15:00-05:00,2026-03-04,16.65,16.65,16.59,16.59,11,2,16.644545
TSLA260313C00395000,2026-03-04T18:35:00+00:00,2026-03-04 13:35:00-05:00,2026-03-04,17.03,17.2,17.03,17.2,6,3,17.166667
TSLA260313C00395000,2026-03-04T18:40:00+00:00,2026-03-04 13:40:00-05:00,2026-03-04,17.2,17.2,17.2,17.2,1,1,17.2
TSLA260313C00395000,2026-03-04T18:45:00+00:00,2026-03-04 13:45:00-05:00,2026-03-04,17.2,17.2,17.2,17.2,1,1,17.2
TSLA260313C00395000,2026-03-04T18:50:00+00:00,2026-03-04 13:50:00-05:00,2026-03-04,17.25,17.3,17.25,17.3,10,2,17.295
TSLA260313C00395000,2026-03-04T18:55:00+00:00,2026-03-04 13:55:00-05:00,2026-03-04,17.8,17.8,17.8,17.8,5,3,17.8
TSLA260313C00395000,2026-03-04T19:00:00+00:00,2026-03-04 14:00:00-05:00,2026-03-04,18.05,18.11,18.05,18.11,5,2,18.062
TSLA260313C00395000,2026-03-04T19:10:00+00:00,2026-03-04 14:10:00-05:00,2026-03-04,17.52,18.04,17.49,17.92,79,19,17.823418
TSLA260313C00395000,2026-03-04T19:15:00+00:00,2026-03-04 14:15:00-05:00,2026-03-04,18.0,18.0,17.99,17.99,15,3,17.996667
TSLA260313C00395000,2026-03-04T19:25:00+00:00,2026-03-04 14:25:00-05:00,2026-03-04,18.3,18.31,18.22,18.22,7,3,18.27
TSLA260313C00395000,2026-03-04T19:30:00+00:00,2026-03-04 14:30:00-05:00,2026-03-04,18.15,18.15,18.15,18.15,1,1,18.15
TSLA260313C00395000,2026-03-04T19:35:00+00:00,2026-03-04 14:35:00-05:00,2026-03-04,17.58,17.58,17.25,17.33,12,4,17.3875
TSLA260313C00395000,2026-03-04T19:40:00+00:00,2026-03-04 14:40:00-05:00,2026-03-04,17.28,17.35,17.13,17.13,46,13,17.223913
TSLA260313C00395000,2026-03-04T19:45:00+00:00,2026-03-04 14:45:00-05:00,2026-03-04,17.18,17.35,17.13,17.29,31,9,17.223871
TSLA260313C00395000,2026-03-04T19:50:00+00:00,2026-03-04 14:50:00-05:00,2026-03-04,17.38,17.45,17.15,17.3,46,11,17.28913
TSLA260313C00395000,2026-03-04T19:55:00+00:00,2026-03-04 14:55:00-05:00,2026-03-04,17.29,17.59,17.02,17.59,65,13,17.295385
TSLA260313C00395000,2026-03-04T20:00:00+00:00,2026-03-04 15:00:00-05:00,2026-03-04,17.65,18.14,17.65,18.11,100,25,17.9235
TSLA260313C00395000,2026-03-04T20:05:00+00:00,2026-03-04 15:05:00-05:00,2026-03-04,17.99,18.2,17.85,17.85,20,11,18.021
TSLA260313C00395000,2026-03-04T20:10:00+00:00,2026-03-04 15:10:00-05:00,2026-03-04,17.92,18.11,17.8,17.95,36,19,17.961111
TSLA260313C00395000,2026-03-04T20:20:00+00:00,2026-03-04 15:20:00-05:00,2026-03-04,18.6,18.6,18.6,18.6,1,1,18.6
TSLA260313C00395000,2026-03-04T20:30:00+00:00,2026-03-04 15:30:00-05:00,2026-03-04,18.44,18.44,18.35,18.4,43,6,18.397674
TSLA260313C00395000,2026-03-04T20:40:00+00:00,2026-03-04 15:40:00-05:00,2026-03-04,18.9,19.31,18.9,19.31,2,2,19.105
TSLA260313C00395000,2026-03-04T20:45:00+00:00,2026-03-04 15:45:00-05:00,2026-03-04,19.25,19.38,19.25,19.28,7,3,19.347143
TSLA260313C00395000,2026-03-04T20:50:00+00:00,2026-03-04 15:50:00-05:00,2026-03-04,18.12,18.12,18.12,18.12,2,1,18.12
TSLA260313C00395000,2026-03-04T20:55:00+00:00,2026-03-04 15:55:00-05:00,2026-03-04,17.55,17.55,17.55,17.55,1,1,17.55
TSLA260313C00395000,2026-03-05T14:30:00+00:00,2026-03-05 09:30:00-05:00,2026-03-05,14.95,16.59,14.5,16.54,87,22,15.744713
TSLA260313C00395000,2026-03-05T14:35:00+00:00,2026-03-05 09:35:00-05:00,2026-03-05,16.55,16.86,15.5,16.15,215,52,16.301535
TSLA260313C00395000,2026-03-05T14:40:00+00:00,2026-03-05 09:40:00-05:00,2026-03-05,16.55,16.65,15.8,16.42,142,35,16.361056
TSLA260313C00395000,2026-03-05T14:45:00+00:00,2026-03-05 09:45:00-05:00,2026-03-05,16.36,17.63,16.26,16.9,231,53,16.936234
TSLA260313C00395000,2026-03-05T14:50:00+00:00,2026-03-05 09:50:00-05:00,2026-03-05,16.97,17.71,16.97,17.54,145,36,17.406138
TSLA260313C00395000,2026-03-05T14:55:00+00:00,2026-03-05 09:55:00-05:00,2026-03-05,17.25,17.96,17.05,17.78,175,38,17.559085
TSLA260313C00395000,2026-03-05T15:00:00+00:00,2026-03-05 10:00:00-05:00,2026-03-05,17.63,18.19,16.63,16.77,323,59,17.220031
TSLA260313C00395000,2026-03-05T15:05:00+00:00,2026-03-05 10:05:00-05:00,2026-03-05,16.8,17.35,16.67,16.75,347,67,16.967839
TSLA260313C00395000,2026-03-05T15:10:00+00:00,2026-03-05 10:10:00-05:00,2026-03-05,16.87,17.62,16.7,17.4,621,121,17.130709
TSLA260313C00395000,2026-03-05T15:15:00+00:00,2026-03-05 10:15:00-05:00,2026-03-05,17.3,17.72,16.1,16.24,325,59,17.019538
TSLA260313C00395000,2026-03-05T15:20:00+00:00,2026-03-05 10:20:00-05:00,2026-03-05,16.05,16.55,15.72,15.87,308,57,16.159221
TSLA260313C00395000,2026-03-05T15:25:00+00:00,2026-03-05 10:25:00-05:00,2026-03-05,15.8,16.2,15.46,15.68,325,69,15.889077
TSLA260313C00395000,2026-03-05T15:30:00+00:00,2026-03-05 10:30:00-05:00,2026-03-05,15.61,15.78,14.54,15.34,120,29,15.109583
TSLA260313C00395000,2026-03-05T15:35:00+00:00,2026-03-05 10:35:00-05:00,2026-03-05,15.05,16.13,15.05,15.9,25,10,15.596
TSLA260313C00395000,2026-03-05T15:40:00+00:00,2026-03-05 10:40:00-05:00,2026-03-05,16.7,16.9,16.17,16.25,62,11,16.48
TSLA260313C00395000,2026-03-05T15:45:00+00:00,2026-03-05 10:45:00-05:00,2026-03-05,16.62,16.82,16.45,16.47,216,40,16.605926
TSLA260313C00395000,2026-03-05T15:50:00+00:00,2026-03-05 10:50:00-05:00,2026-03-05,16.63,17.62,16.49,17.54,152,30,17.061184
TSLA260313C00395000,2026-03-05T16:00:00+00:00,2026-03-05 11:00:00-05:00,2026-03-05,17.7,17.7,16.7,16.7,71,13,17.11493
TSLA260313C00395000,2026-03-05T16:05:00+00:00,2026-03-05 11:05:00-05:00,2026-03-05,16.94,17.17,16.8,17.17,130,18,17.031846
TSLA260313C00395000,2026-03-05T16:10:00+00:00,2026-03-05 11:10:00-05:00,2026-03-05,17.14,17.59,16.5,17.11,110,23,17.009727
TSLA260313C00395000,2026-03-05T16:15:00+00:00,2026-03-05 11:15:00-05:00,2026-03-05,16.9,17.2,16.25,16.53,207,42,16.874348
TSLA260313C00395000,2026-03-05T16:20:00+00:00,2026-03-05 11:20:00-05:00,2026-03-05,16.73,17.62,16.7,17.2,104,29,17.057116
TSLA260313C00395000,2026-03-05T16:25:00+00:00,2026-03-05 11:25:00-05:00,2026-03-05,17.68,18.13,17.14,17.16,190,49,17.799842
TSLA260313C00395000,2026-03-05T16:30:00+00:00,2026-03-05 11:30:00-05:00,2026-03-05,16.83,18.17,16.83,17.81,341,70,17.699883
TSLA260313C00395000,2026-03-05T16:35:00+00:00,2026-03-05 11:35:00-05:00,2026-03-05,17.8,17.84,17.31,17.37,69,14,17.574928
TSLA260313C00395000,2026-03-05T16:40:00+00:00,2026-03-05 11:40:00-05:00,2026-03-05,17.44,17.68,17.09,17.29,195,48,17.360872
TSLA260313C00395000,2026-03-05T16:45:00+00:00,2026-03-05 11:45:00-05:00,2026-03-05,17.38,17.85,17.17,17.17,397,77,17.59471
TSLA260313C00395000,2026-03-05T16:50:00+00:00,2026-03-05 11:50:00-05:00,2026-03-05,17.21,17.32,16.71,16.99,286,51,17.016084
TSLA260313C00395000,2026-03-05T16:55:00+00:00,2026-03-05 11:55:00-05:00,2026-03-05,17.19,18.35,17.18,17.98,567,102,17.602734
TSLA260313C00395000,2026-03-05T17:00:00+00:00,2026-03-05 12:00:00-05:00,2026-03-05,17.93,18.77,17.48,18.77,358,51,17.915782
TSLA260313C00395000,2026-03-05T17:05:00+00:00,2026-03-05 12:05:00-05:00,2026-03-05,18.77,19.1,18.05,18.05,159,27,18.746415
TSLA260313C00395000,2026-03-05T17:10:00+00:00,2026-03-05 12:10:00-05:00,2026-03-05,17.14,17.53,16.95,17.04,148,38,17.235
TSLA260313C00395000,2026-03-05T17:15:00+00:00,2026-03-05 12:15:00-05:00,2026-03-05,17.05,17.1,16.19,16.28,94,19,16.636915
TSLA260313C00395000,2026-03-05T17:20:00+00:00,2026-03-05 12:20:00-05:00,2026-03-05,16.1,16.23,15.4,16.23,368,73,15.8975
TSLA260313C00395000,2026-03-05T17:25:00+00:00,2026-03-05 12:25:00-05:00,2026-03-05,16.23,16.23,15.5,15.5,250,63,15.97136
TSLA260313C00395000,2026-03-05T17:30:00+00:00,2026-03-05 12:30:00-05:00,2026-03-05,15.47,15.51,14.66,14.77,295,75,14.902712
TSLA260313C00395000,2026-03-05T17:35:00+00:00,2026-03-05 12:35:00-05:00,2026-03-05,14.84,15.31,14.5,15.31,289,52,14.874879
TSLA260313C00395000,2026-03-05T17:40:00+00:00,2026-03-05 12:40:00-05:00,2026-03-05,15.34,15.54,14.9,15.15,73,23,15.253014
TSLA260313C00395000,2026-03-05T17:45:00+00:00,2026-03-05 12:45:00-05:00,2026-03-05,15.12,15.12,14.7,14.7,32,14,14.941875
TSLA260313C00395000,2026-03-05T17:50:00+00:00,2026-03-05 12:50:00-05:00,2026-03-05,14.75,15.4,14.5,15.32,79,8,15.273798
TSLA260313C00395000,2026-03-05T17:55:00+00:00,2026-03-05 12:55:00-05:00,2026-03-05,14.43,14.61,14.38,14.51,19,7,14.493158
TSLA260313C00395000,2026-03-05T18:00:00+00:00,2026-03-05 13:00:00-05:00,2026-03-05,14.37,14.79,14.35,14.77,52,26,14.566539
TSLA260313C00395000,2026-03-05T18:05:00+00:00,2026-03-05 13:05:00-05:00,2026-03-05,14.61,15.2,14.58,15.01,58,26,14.849655
TSLA260313C00395000,2026-03-05T18:10:00+00:00,2026-03-05 13:10:00-05:00,2026-03-05,15.15,15.46,14.78,15.36,71,25,15.13662
TSLA260313C00395000,2026-03-05T18:15:00+00:00,2026-03-05 13:15:00-05:00,2026-03-05,15.35,15.36,14.3,14.3,41,14,14.996585
TSLA260313C00395000,2026-03-05T18:20:00+00:00,2026-03-05 13:20:00-05:00,2026-03-05,14.12,14.78,14.0,14.64,54,25,14.341481
TSLA260313C00395000,2026-03-05T18:25:00+00:00,2026-03-05 13:25:00-05:00,2026-03-05,14.32,14.32,13.62,13.74,43,22,13.864651
TSLA260313C00395000,2026-03-05T18:30:00+00:00,2026-03-05 13:30:00-05:00,2026-03-05,13.84,14.22,13.68,14.22,58,29,13.84431
TSLA260313C00395000,2026-03-05T18:35:00+00:00,2026-03-05 13:35:00-05:00,2026-03-05,14.13,14.41,14.03,14.05,56,22,14.247143
TSLA260313C00395000,2026-03-05T18:40:00+00:00,2026-03-05 13:40:00-05:00,2026-03-05,13.95,14.45,13.95,14.4,50,26,14.3046
TSLA260313C00395000,2026-03-05T18:45:00+00:00,2026-03-05 13:45:00-05:00,2026-03-05,14.5,14.5,14.01,14.2,54,18,14.216296
TSLA260313C00395000,2026-03-05T18:50:00+00:00,2026-03-05 13:50:00-05:00,2026-03-05,14.16,14.16,13.9,13.94,42,18,14.028571
TSLA260313C00395000,2026-03-05T18:55:00+00:00,2026-03-05 13:55:00-05:00,2026-03-05,14.2,14.65,14.2,14.5,36,15,14.4025
TSLA260313C00395000,2026-03-05T19:00:00+00:00,2026-03-05 14:00:00-05:00,2026-03-05,14.39,14.49,14.39,14.49,6,2,14.44
TSLA260313C00395000,2026-03-05T19:20:00+00:00,2026-03-05 14:20:00-05:00,2026-03-05,15.05,15.12,14.7,14.78,100,14,14.912
TSLA260313C00395000,2026-03-05T19:25:00+00:00,2026-03-05 14:25:00-05:00,2026-03-05,14.62,14.68,13.98,14.68,68,13,14.317941
TSLA260313C00395000,2026-03-05T19:30:00+00:00,2026-03-05 14:30:00-05:00,2026-03-05,14.43,14.43,14.12,14.12,40,13,14.25925
TSLA260313C00395000,2026-03-05T19:35:00+00:00,2026-03-05 14:35:00-05:00,2026-03-05,13.6,13.8,13.6,13.8,2,2,13.7
TSLA260313C00395000,2026-03-05T19:50:00+00:00,2026-03-05 14:50:00-05:00,2026-03-05,14.37,14.53,14.37,14.53,8,4,14.455
TSLA260313C00395000,2026-03-05T19:55:00+00:00,2026-03-05 14:55:00-05:00,2026-03-05,13.71,14.0,13.65,13.68,260,45,13.834577
TSLA260313C00395000,2026-03-05T20:00:00+00:00,2026-03-05 15:00:00-05:00,2026-03-05,13.7,14.55,13.7,14.55,146,22,13.907534
TSLA260313C00395000,2026-03-05T20:05:00+00:00,2026-03-05 15:05:00-05:00,2026-03-05,14.6,14.6,14.35,14.35,32,5,14.45625
TSLA260313C00395000,2026-03-05T20:10:00+00:00,2026-03-05 15:10:00-05:00,2026-03-05,14.82,15.15,14.82,14.93,100,16,14.973
TSLA260313C00395000,2026-03-05T20:15:00+00:00,2026-03-05 15:15:00-05:00,2026-03-05,14.86,14.99,14.7,14.92,140,17,14.850143
TSLA260313C00395000,2026-03-05T20:20:00+00:00,2026-03-05 15:20:00-05:00,2026-03-05,14.78,15.39,14.78,15.27,150,17,15.098
TSLA260313C00395000,2026-03-05T20:25:00+00:00,2026-03-05 15:25:00-05:00,2026-03-05,15.44,15.98,15.44,15.94,98,16,15.763265
TSLA260313C00395000,2026-03-05T20:30:00+00:00,2026-03-05 15:30:00-05:00,2026-03-05,15.2,15.5,15.2,15.43,3,3,15.376667
TSLA260313C00395000,2026-03-05T20:45:00+00:00,2026-03-05 15:45:00-05:00,2026-03-05,15.76,15.76,15.76,15.76,1,1,15.76
TSLA260313C00395000,2026-03-05T20:55:00+00:00,2026-03-05 15:55:00-05:00,2026-03-05,16.5,16.5,16.5,16.5,10,1,16.5
TSLA260313C00395000,2026-03-06T14:30:00+00:00,2026-03-06 09:30:00-05:00,2026-03-06,11.73,11.94,10.81,11.45,289,55,11.450208
TSLA260313C00395000,2026-03-06T14:35:00+00:00,2026-03-06 09:35:00-05:00,2026-03-06,11.5,11.5,10.5,10.94,271,78,10.768893
TSLA260313C00395000,2026-03-06T14:40:00+00:00,2026-03-06 09:40:00-05:00,2026-03-06,11.0,11.35,10.5,10.8,192,73,10.970677
TSLA260313C00395000,2026-03-06T14:45:00+00:00,2026-03-06 09:45:00-05:00,2026-03-06,11.0,11.25,10.4,11.0,161,49,10.918447
TSLA260313C00395000,2026-03-06T14:50:00+00:00,2026-03-06 09:50:00-05:00,2026-03-06,11.04,11.65,10.81,11.45,113,32,11.223363
TSLA260313C00395000,2026-03-06T14:55:00+00:00,2026-03-06 09:55:00-05:00,2026-03-06,11.28,11.36,10.7,11.2,426,43,11.109836
TSLA260313C00395000,2026-03-06T15:00:00+00:00,2026-03-06 10:00:00-05:00,2026-03-06,11.4,12.2,11.4,11.71,154,48,11.922143
TSLA260313C00395000,2026-03-06T15:05:00+00:00,2026-03-06 10:05:00-05:00,2026-03-06,12.05,12.11,11.25,11.25,137,50,11.748248
TSLA260313C00395000,2026-03-06T15:10:00+00:00,2026-03-06 10:10:00-05:00,2026-03-06,11.55,12.1,11.48,12.0,125,38,11.71376
TSLA260313C00395000,2026-03-06T15:15:00+00:00,2026-03-06 10:15:00-05:00,2026-03-06,12.2,12.2,11.5,11.82,85,18,11.782
TSLA260313C00395000,2026-03-06T15:20:00+00:00,2026-03-06 10:20:00-05:00,2026-03-06,11.89,11.94,11.4,11.84,68,16,11.65353
TSLA260313C00395000,2026-03-06T15:25:00+00:00,2026-03-06 10:25:00-05:00,2026-03-06,11.58,11.74,11.12,11.3,99,33,11.466869
TSLA260313C00395000,2026-03-06T15:30:00+00:00,2026-03-06 10:30:00-05:00,2026-03-06,11.59,11.59,11.2,11.32,153,29,11.348235
TSLA260313C00395000,2026-03-06T15:35:00+00:00,2026-03-06 10:35:00-05:00,2026-03-06,11.36,12.25,11.2,12.25,239,48,11.672343
TSLA260313C00395000,2026-03-06T15:40:00+00:00,2026-03-06 10:40:00-05:00,2026-03-06,11.6,11.77,11.09,11.29,485,77,11.38732
TSLA260313C00395000,2026-03-06T15:45:00+00:00,2026-03-06 10:45:00-05:00,2026-03-06,11.15,11.35,10.7,11.04,118,34,10.997203
TSLA260313C00395000,2026-03-06T15:50:00+00:00,2026-03-06 10:50:00-05:00,2026-03-06,11.0,11.0,10.5,10.75,57,17,10.715088
TSLA260313C00395000,2026-03-06T15:55:00+00:00,2026-03-06 10:55:00-05:00,2026-03-06,10.95,12.27,10.95,12.27,130,34,11.510077
TSLA260313C00395000,2026-03-06T16:00:00+00:00,2026-03-06 11:00:00-05:00,2026-03-06,11.94,12.1,11.6,12.07,89,27,11.826404
TSLA260313C00395000,2026-03-06T16:05:00+00:00,2026-03-06 11:05:00-05:00,2026-03-06,12.05,12.35,11.8,11.82,222,43,12.093874
TSLA260313C00395000,2026-03-06T16:10:00+00:00,2026-03-06 11:10:00-05:00,2026-03-06,11.8,12.1,11.66,11.86,90,18,11.803778
TSLA260313C00395000,2026-03-06T16:15:00+00:00,2026-03-06 11:15:00-05:00,2026-03-06,12.2,12.7,12.09,12.7,41,19,12.441464
TSLA260313C00395000,2026-03-06T16:20:00+00:00,2026-03-06 11:20:00-05:00,2026-03-06,12.65,12.65,11.95,12.36,89,25,12.197753
TSLA260313C00395000,2026-03-06T16:25:00+00:00,2026-03-06 11:25:00-05:00,2026-03-06,12.28,12.7,12.28,12.5,44,9,12.482727
TSLA260313C00395000,2026-03-06T16:30:00+00:00,2026-03-06 11:30:00-05:00,2026-03-06,12.57,12.57,11.69,11.73,101,25,12.044852
TSLA260313C00395000,2026-03-06T16:35:00+00:00,2026-03-06 11:35:00-05:00,2026-03-06,11.74,12.65,11.7,12.65,38,11,11.916053
TSLA260313C00395000,2026-03-06T16:40:00+00:00,2026-03-06 11:40:00-05:00,2026-03-06,12.65,13.07,12.55,13.05,47,13,12.739362
TSLA260313C00395000,2026-03-06T16:45:00+00:00,2026-03-06 11:45:00-05:00,2026-03-06,13.25,13.6,13.25,13.6,126,21,13.553254
TSLA260313C00395000,2026-03-06T16:50:00+00:00,2026-03-06 11:50:00-05:00,2026-03-06,13.36,13.41,12.79,12.93,45,15,13.002
TSLA260313C00395000,2026-03-06T16:55:00+00:00,2026-03-06 11:55:00-05:00,2026-03-06,12.82,13.05,12.68,12.68,130,16,12.870307
TSLA260313C00395000,2026-03-06T17:00:00+00:00,2026-03-06 12:00:00-05:00,2026-03-06,12.73,12.79,12.5,12.72,91,15,12.60945
TSLA260313C00395000,2026-03-06T17:05:00+00:00,2026-03-06 12:05:00-05:00,2026-03-06,12.61,12.61,11.85,11.86,200,24,12.11715
TSLA260313C00395000,2026-03-06T17:10:00+00:00,2026-03-06 12:10:00-05:00,2026-03-06,12.13,12.39,12.11,12.29,128,18,12.228125
TSLA260313C00395000,2026-03-06T17:15:00+00:00,2026-03-06 12:15:00-05:00,2026-03-06,12.25,12.34,12.23,12.34,50,15,12.267
TSLA260313C00395000,2026-03-06T17:20:00+00:00,2026-03-06 12:20:00-05:00,2026-03-06,12.6,12.9,12.6,12.65,33,5,12.692424
TSLA260313C00395000,2026-03-06T17:25:00+00:00,2026-03-06 12:25:00-05:00,2026-03-06,12.3,12.45,12.3,12.45,32,5,12.401563
TSLA260313C00395000,2026-03-06T17:30:00+00:00,2026-03-06 12:30:00-05:00,2026-03-06,12.09,12.2,12.07,12.2,39,13,12.107436
TSLA260313C00395000,2026-03-06T17:35:00+00:00,2026-03-06 12:35:00-05:00,2026-03-06,12.2,12.2,11.5,11.55,43,22,11.722558
TSLA260313C00395000,2026-03-06T17:40:00+00:00,2026-03-06 12:40:00-05:00,2026-03-06,11.6,11.9,11.4,11.9,63,12,11.596032
TSLA260313C00395000,2026-03-06T17:45:00+00:00,2026-03-06 12:45:00-05:00,2026-03-06,11.81,12.1,11.81,12.05,82,10,12.017683
TSLA260313C00395000,2026-03-06T17:50:00+00:00,2026-03-06 12:50:00-05:00,2026-03-06,12.1,12.55,12.1,12.55,38,7,12.273684
TSLA260313C00395000,2026-03-06T17:55:00+00:00,2026-03-06 12:55:00-05:00,2026-03-06,12.5,12.5,12.11,12.11,16,4,12.286875
TSLA260313C00395000,2026-03-06T18:00:00+00:00,2026-03-06 13:00:00-05:00,2026-03-06,12.1,12.33,12.1,12.33,3,3,12.243333
TSLA260313C00395000,2026-03-06T18:05:00+00:00,2026-03-06 13:05:00-05:00,2026-03-06,12.6,12.7,12.45,12.49,55,9,12.632182
TSLA260313C00395000,2026-03-06T18:10:00+00:00,2026-03-06 13:10:00-05:00,2026-03-06,12.65,13.42,12.65,13.42,43,21,12.904186
TSLA260313C00395000,2026-03-06T18:15:00+00:00,2026-03-06 13:15:00-05:00,2026-03-06,13.5,13.9,13.5,13.83,67,17,13.675672
TSLA260313C00395000,2026-03-06T18:20:00+00:00,2026-03-06 13:20:00-05:00,2026-03-06,13.73,14.05,13.73,13.91,275,8,13.989273
TSLA260313C00395000,2026-03-06T18:25:00+00:00,2026-03-06 13:25:00-05:00,2026-03-06,13.76,13.76,13.76,13.76,10,1,13.76
TSLA260313C00395000,2026-03-06T18:30:00+00:00,2026-03-06 13:30:00-05:00,2026-03-06,13.53,13.62,13.4,13.55,45,14,13.541111
TSLA260313C00395000,2026-03-06T18:35:00+00:00,2026-03-06 13:35:00-05:00,2026-03-06,13.36,13.45,13.13,13.34,72,18,13.297222
TSLA260313C00395000,2026-03-06T18:40:00+00:00,2026-03-06 13:40:00-05:00,2026-03-06,13.24,13.31,12.95,13.12,107,30,13.148037
TSLA260313C00395000,2026-03-06T18:45:00+00:00,2026-03-06 13:45:00-05:00,2026-03-06,13.08,13.09,12.72,12.85,124,35,12.8775
TSLA260313C00395000,2026-03-06T18:50:00+00:00,2026-03-06 13:50:00-05:00,2026-03-06,12.78,12.78,12.18,12.26,86,30,12.423488
TSLA260313C00395000,2026-03-06T18:55:00+00:00,2026-03-06 13:55:00-05:00,2026-03-06,12.23,12.24,12.04,12.1,103,22,12.16466
TSLA260313C00395000,2026-03-06T19:00:00+00:00,2026-03-06 14:00:00-05:00,2026-03-06,12.16,12.35,11.93,11.93,158,22,12.136456
TSLA260313C00395000,2026-03-06T19:05:00+00:00,2026-03-06 14:05:00-05:00,2026-03-06,11.9,12.3,11.9,12.25,94,15,12.156596
TSLA260313C00395000,2026-03-06T19:10:00+00:00,2026-03-06 14:10:00-05:00,2026-03-06,12.33,12.42,12.2,12.42,62,12,12.359677
