strategy,trading_date,symbol,direction,entry_price,exit_price,signal_value,return
OPENING_MOMENTUM,2026-03-05,ETN,LONG,355.58,354.62,0.014262079981744558,-0.0026998143877607905
OPENING_REVERSAL,2026-03-05,ETN,SHORT,355.58,354.62,0.014262079981744558,0.0026998143877607905
GAP_FOLLOW,2026-03-05,ETN,SHORT,350.58,354.62,-0.011211236620552567,-0.011523760625249624
GAP_FADE,2026-03-05,ETN,LONG,350.58,354.62,-0.011211236620552567,0.011523760625249624
VWAP_MOMENTUM,2026-03-05,ETN,LONG,355.58,354.62,0.007109843026212426,-0.0026998143877607905
OPENING_MOMENTUM,2026-03-05,EXC,SHORT,48.445,48.77,-0.009000715966042683,-0.006708638662400679
OPENING_REVERSAL,2026-03-05,EXC,LONG,48.445,48.77,-0.009000715966042683,0.006708638662400679
OPENING_MOMENTUM,2026-03-05,GE,SHORT,335.09,327.0,-0.0094886195684305,0.0241427676146706
OPENING_REVERSAL,2026-03-05,GE,LONG,335.09,327.0,-0.0094886195684305,-0.0241427676146706
GAP_FOLLOW,2026-03-05,HD,SHORT,365.4,361.6,-0.010399740006499902,0.010399562123699968
GAP_FADE,2026-03-05,HD,LONG,365.4,361.6,-0.010399740006499902,-0.010399562123699968
GAP_FOLLOW,2026-03-05,HUBB,SHORT,483.655,476.47,-0.01431686638950036,0.014855630563107902
GAP_FADE,2026-03-05,HUBB,LONG,483.655,476.47,-0.01431686638950036,-0.014855630563107902
OPENING_MOMENTUM,2026-03-05,IBM,LONG,254.35,256.67,0.01994987468671683,0.009121289561627721
OPENING_REVERSAL,2026-03-05,IBM,SHORT,254.35,256.67,0.01994987468671683,-0.009121289561627721
VWAP_MOMENTUM,2026-03-05,IBM,LONG,254.35,256.67,0.00600454958076746,0.009121289561627721
OPENING_MOMENTUM,2026-03-05,INTC,LONG,46.05,45.94,0.026298194784934337,-0.0023887079261671884
OPENING_REVERSAL,2026-03-05,INTC,SHORT,46.05,45.94,0.026298194784934337,0.0023887079261671884
GAP_FOLLOW,2026-03-05,INTC,SHORT,44.87,45.94,-0.015144863915715678,-0.023846668152440298
GAP_FADE,2026-03-05,INTC,LONG,44.87,45.94,-0.015144863915715678,0.023846668152440298
VWAP_MOMENTUM,2026-03-05,INTC,LONG,46.05,45.94,0.011148733756761509,-0.0023887079261671884
OPENING_MOMENTUM,2026-03-05,IREN,LONG,41.52,40.12,0.008501335924216757,-0.033718689788054035
OPENING_REVERSAL,2026-03-05,IREN,SHORT,41.52,40.12,0.008501335924216757,0.033718689788054035
GAP_FOLLOW,2026-03-05,IREN,SHORT,41.17,40.12,-0.060045662100456476,0.02550400777265005
GAP_FADE,2026-03-05,IREN,LONG,41.17,40.12,-0.060045662100456476,-0.02550400777265005
VWAP_MOMENTUM,2026-03-05,IREN,LONG,41.52,40.12,0.012038181433745354,-0.033718689788054035
OPENING_MOMENTUM,2026-03-05,ISRG,LONG,500.365,496.685,0.007601844580035877,-0.007354631119282917
OPENING_REVERSAL,2026-03-05,ISRG,SHORT,500.365,496.685,0.007601844580035877,0.007354631119282917
OPENING_MOMENTUM,2026-03-05,JNJ,SHORT,238.815,239.62,-0.01413887054161167,-0.003370810041245287
OPENING_REVERSAL,2026-03-05,JNJ,LONG,238.815,239.62,-0.01413887054161167,0.003370810041245287
GAP_FOLLOW,2026-03-05,JNJ,SHORT,242.24,239.62,-0.012313463263475377,0.010815719947159907
GAP_FADE,2026-03-05,JNJ,LONG,242.24,239.62,-0.012313463263475377,-0.010815719947159907
VWAP_MOMENTUM,2026-03-05,KMI,LONG,34.01,33.39,0.006194954789420004,-0.018229932372831437
GAP_FOLLOW,2026-03-05,LLY,SHORT,990.51,982.32,-0.013431341789550744,0.008268467759033116
GAP_FADE,2026-03-05,LLY,LONG,990.51,982.32,-0.013431341789550744,-0.008268467759033116
GAP_FOLLOW,2026-03-05,LOW,SHORT,255.5,254.66,-0.01225499671395991,0.0032876712328767654
GAP_FADE,2026-03-05,LOW,LONG,255.5,254.66,-0.01225499671395991,-0.0032876712328767654
OPENING_MOMENTUM,2026-03-05,LRCX,LONG,221.15,214.72,0.011989200567427805,-0.029075288265882904
OPENING_REVERSAL,2026-03-05,LRCX,SHORT,221.15,214.72,0.011989200567427805,0.029075288265882904
GAP_FOLLOW,2026-03-05,LRCX,SHORT,218.53,214.72,-0.0199129927792977,0.017434677161030532
GAP_FADE,2026-03-05,LRCX,LONG,218.53,214.72,-0.0199129927792977,-0.017434677161030532
VWAP_MOMENTUM,2026-03-05,MA,SHORT,519.13,524.55,-0.005793755402045853,-0.010440544757575054
OPENING_MOMENTUM,2026-03-05,MDT,SHORT,93.95,92.99,-0.008443271767810012,0.010218201170835606
OPENING_REVERSAL,2026-03-05,MDT,LONG,93.95,92.99,-0.008443271767810012,-0.010218201170835606
OPENING_MOMENTUM,2026-03-05,META,LONG,668.645,660.64,0.009229770727363196,-0.011971973169619177
OPENING_REVERSAL,2026-03-05,META,SHORT,668.645,660.64,0.009229770727363196,0.011971973169619177
VWAP_MOMENTUM,2026-03-05,META,LONG,668.645,660.64,0.005457236316111391,-0.011971973169619177
GAP_FOLLOW,2026-03-05,MPC,LONG,225.01,217.47,0.01920550799474552,-0.03350962179458683
GAP_FADE,2026-03-05,MPC,SHORT,225.01,217.47,0.01920550799474552,0.03350962179458683
OPENING_MOMENTUM,2026-03-05,MRK,SHORT,117.16,116.07,-0.01834939254294088,0.009303516558552438
OPENING_REVERSAL,2026-03-05,MRK,LONG,117.16,116.07,-0.01834939254294088,-0.009303516558552438
OPENING_MOMENTUM,2026-03-05,MS,LONG,166.8,162.53,0.007733204446592534,-0.025599520383693064
OPENING_REVERSAL,2026-03-05,MS,SHORT,166.8,162.53,0.007733204446592534,0.025599520383693064
GAP_FOLLOW,2026-03-05,MS,SHORT,165.52,162.53,-0.012056822251402588,0.018064282261962328
GAP_FADE,2026-03-05,MS,LONG,165.52,162.53,-0.012056822251402588,-0.018064282261962328
OPENING_MOMENTUM,2026-03-05,MSFT,LONG,410.9,410.66,0.015696452848844356,-0.0005840837186662506
OPENING_REVERSAL,2026-03-05,MSFT,SHORT,410.9,410.66,0.015696452848844356,0.0005840837186662506
VWAP_MOMENTUM,2026-03-05,MSFT,LONG,410.9,410.66,0.005227282011405876,-0.0005840837186662506
OPENING_MOMENTUM,2026-03-05,NEE,SHORT,91.16,91.11,-0.011333441787321763,0.0005484861781482886
OPENING_REVERSAL,2026-03-05,NEE,LONG,91.16,91.11,-0.011333441787321763,-0.0005484861781482886
OPENING_MOMENTUM,2026-03-05,NOC,SHORT,741.66,739.53,-0.0101301301301302,0.002871935927514002
OPENING_REVERSAL,2026-03-05,NOC,LONG,741.66,739.53,-0.0101301301301302,-0.002871935927514002
VWAP_MOMENTUM,2026-03-05,NOC,SHORT,741.66,739.53,-0.008473327223837313,0.002871935927514002
OPENING_MOMENTUM,2026-03-05,NOW,LONG,120.31,120.43,0.05299549253861979,0.0009974233230820584
OPENING_REVERSAL,2026-03-05,NOW,SHORT,120.31,120.43,0.05299549253861979,-0.0009974233230820584
VWAP_MOMENTUM,2026-03-05,NOW,LONG,120.31,120.43,0.013106853710106225,0.0009974233230820584
OPENING_MOMENTUM,2026-03-05,OKE,LONG,85.885,85.62,0.015549249142722044,-0.003085521336671171
OPENING_REVERSAL,2026-03-05,OKE,SHORT,85.885,85.62,0.015549249142722044,0.003085521336671171
VWAP_MOMENTUM,2026-03-05,OKE,LONG,85.885,85.62,0.007669397947533074,-0.003085521336671171
OPENING_MOMENTUM,2026-03-05,ORCL,LONG,156.76,154.785,0.021304319499641622,-0.012598877264608288
OPENING_REVERSAL,2026-03-05,ORCL,SHORT,156.76,154.785,0.021304319499641622,0.012598877264608288
VWAP_MOMENTUM,2026-03-05,ORCL,LONG,156.76,154.785,0.009089635834552245,-0.012598877264608288
OPENING_MOMENTUM,2026-03-05,PANW,LONG,163.24,163.08,0.028607435412728588,-0.000980151923548167
OPENING_REVERSAL,2026-03-05,PANW,SHORT,163.24,163.08,0.028607435412728588,0.000980151923548167
VWAP_MOMENTUM,2026-03-05,PANW,LONG,163.24,163.08,0.009518445954594057,-0.000980151923548167
OPENING_MOMENTUM,2026-03-05,PCG,SHORT,18.32,18.11,-0.01690367587872288,0.011462882096069937
OPENING_REVERSAL,2026-03-05,PCG,LONG,18.32,18.11,-0.01690367587872288,-0.011462882096069937
GAP_FOLLOW,2026-03-05,PCG,SHORT,18.635,18.11,-0.012453630100688895,0.0281727931312048
GAP_FADE,2026-03-05,PCG,LONG,18.635,18.11,-0.012453630100688895,-0.0281727931312048
OPENING_MOMENTUM,2026-03-05,PG,SHORT,155.04,153.86,-0.012075062924140623,0.007610939112487003
OPENING_REVERSAL,2026-03-05,PG,LONG,155.04,153.86,-0.012075062924140623,-0.007610939112487003
GAP_FOLLOW,2026-03-05,PM,SHORT,176.43,169.66,-0.014880370752952343,0.03837215892988721
GAP_FADE,2026-03-05,PM,LONG,176.43,169.66,-0.014880370752952343,-0.03837215892988721
GAP_FOLLOW,2026-03-05,PSX,LONG,167.92,166.465,0.01911755780785329,-0.008664840400190443
GAP_FADE,2026-03-05,PSX,SHORT,167.92,166.465,0.01911755780785329,0.008664840400190443
GAP_FOLLOW,2026-03-05,PWR,SHORT,560.38,549.11,-0.014092436531254915,0.02011135301045719
GAP_FADE,2026-03-05,PWR,LONG,560.38,549.11,-0.014092436531254915,-0.02011135301045719
VWAP_MOMENTUM,2026-03-05,PWR,LONG,561.51,549.11,0.006756332047084257,-0.022083311071930956
OPENING_MOMENTUM,2026-03-05,QCOM,LONG,139.2,137.05,0.009207569056767895,-0.015445402298850386
OPENING_REVERSAL,2026-03-05,QCOM,SHORT,139.2,137.05,0.009207569056767895,0.015445402298850386
GAP_FOLLOW,2026-03-05,QCOM,SHORT,137.93,137.05,-0.011183597390493905,0.006380047850358839
GAP_FADE,2026-03-05,QCOM,LONG,137.93,137.05,-0.011183597390493905,-0.006380047850358839
VWAP_MOMENTUM,2026-03-05,QCOM,LONG,139.2,137.05,0.007759369933738158,-0.015445402298850386
OPENING_MOMENTUM,2026-03-05,REGN,SHORT,770.545,765.14,-0.012223105322531125,0.007014515699926616
OPENING_REVERSAL,2026-03-05,REGN,LONG,770.545,765.14,-0.012223105322531125,-0.007014515699926616
GAP_FOLLOW,2026-03-05,RKLB,SHORT,70.92,70.0,-0.013492836277646414,0.012972363226170347
GAP_FADE,2026-03-05,RKLB,LONG,70.92,70.0,-0.013492836277646414,-0.012972363226170347
VWAP_MOMENTUM,2026-03-05,RKLB,LONG,71.29,70.0,0.007058049303239944,-0.018095104502735437
OPENING_MOMENTUM,2026-03-05,ROK,LONG,382.9,378.18,0.015138259232747364,-0.012326978323321969
OPENING_REVERSAL,2026-03-05,ROK,SHORT,382.9,378.18,0.015138259232747364,0.012326978323321969
GAP_FOLLOW,2026-03-05,ROK,SHORT,377.19,378.18,-0.015606649789910554,-0.002624671916010568
GAP_FADE,2026-03-05,ROK,LONG,377.19,378.18,-0.015606649789910554,0.002624671916010568
VWAP_MOMENTUM,2026-03-05,ROK,LONG,382.9,378.18,0.00899209916572774,-0.012326978323321969
OPENING_MOMENTUM,2026-03-05,RTX,SHORT,203.89,203.89,-0.021852287174074725,-0.0
OPENING_REVERSAL,2026-03-05,RTX,LONG,203.89,203.89,-0.021852287174074725,0.0
VWAP_MOMENTUM,2026-03-05,RTX,SHORT,203.89,203.89,-0.015370023693832002,-0.0
OPENING_MOMENTUM,2026-03-05,SCHW,LONG,96.34,95.37,0.008690189508951951,-0.010068507369732194
OPENING_REVERSAL,2026-03-05,SCHW,SHORT,96.34,95.37,0.008690189508951951,0.010068507369732194
OPENING_MOMENTUM,2026-03-05,SLB,SHORT,47.55,47.39,-0.008962067528136664,0.0033648790746582113
OPENING_REVERSAL,2026-03-05,SLB,LONG,47.55,47.39,-0.008962067528136664,-0.0033648790746582113
OPENING_MOMENTUM,2026-03-05,SNPS,LONG,441.0,442.33,0.029195547153959334,0.0030158730158729163
OPENING_REVERSAL,2026-03-05,SNPS,SHORT,441.0,442.33,0.029195547153959334,-0.0030158730158729163
VWAP_MOMENTUM,2026-03-05,SNPS,LONG,441.0,442.33,0.011644780272097588,0.0030158730158729163
OPENING_MOMENTUM,2026-03-05,SPGI,LONG,449.74,451.08,0.014687633959795221,0.0029794992662426356
OPENING_REVERSAL,2026-03-05,SPGI,SHORT,449.74,451.08,0.014687633959795221,-0.0029794992662426356
OPENING_MOMENTUM,2026-03-05,TDG,SHORT,1300.12,1294.3,-0.007867646497714653,0.004476509860628197
OPENING_REVERSAL,2026-03-05,TDG,LONG,1300.12,1294.3,-0.007867646497714653,-0.004476509860628197
OPENING_MOMENTUM,2026-03-05,TMO,LONG,511.975,518.88,0.01577302713159079,0.01348698666927084
OPENING_REVERSAL,2026-03-05,TMO,SHORT,511.975,518.88,0.01577302713159079,-0.01348698666927084
GAP_FOLLOW,2026-03-05,TMO,SHORT,504.025,518.88,-0.017801465429885366,-0.02947274440751957
GAP_FADE,2026-03-05,TMO,LONG,504.025,518.88,-0.017801465429885366,0.02947274440751957
VWAP_MOMENTUM,2026-03-05,TMO,LONG,511.975,518.88,0.007745690514853409,0.01348698666927084
OPENING_MOMENTUM,2026-03-05,TSLA,LONG,406.58,405.59,0.012476031576063917,-0.0024349451522456267
OPENING_REVERSAL,2026-03-05,TSLA,SHORT,406.58,405.59,0.012476031576063917,0.0024349451522456267
GAP_FOLLOW,2026-03-05,TSLA,SHORT,401.57,405.59,-0.010813873288008646,-0.01001070797121284
GAP_FADE,2026-03-05,TSLA,LONG,401.57,405.59,-0.010813873288008646,0.01001070797121284
VWAP_MOMENTUM,2026-03-05,TSLA,LONG,406.58,405.59,0.005399948365937046,-0.0024349451522456267
OPENING_MOMENTUM,2026-03-05,UBER,LONG,77.4,75.425,0.010575793184488758,-0.025516795865633157
OPENING_REVERSAL,2026-03-05,UBER,SHORT,77.4,75.425,0.010575793184488758,0.025516795865633157
GAP_FOLLOW,2026-03-05,VLO,LONG,231.38,228.01,0.02552965162662879,-0.014564785201832464
GAP_FADE,2026-03-05,VLO,SHORT,231.38,228.01,0.02552965162662879,0.014564785201832464
OPENING_MOMENTUM,2026-03-05,VRT,LONG,256.91,249.66,0.03953224892773344,-0.02821999922151741
OPENING_REVERSAL,2026-03-05,VRT,SHORT,256.91,249.66,0.03953224892773344,0.02821999922151741
GAP_FOLLOW,2026-03-05,VRT,SHORT,247.14,249.66,-0.01639735731911174,-0.010196649672250535
GAP_FADE,2026-03-05,VRT,LONG,247.14,249.66,-0.01639735731911174,0.010196649672250535
VWAP_MOMENTUM,2026-03-05,VRT,LONG,256.91,249.66,0.02367616021365304,-0.02821999922151741
OPENING_MOMENTUM,2026-03-05,VST,LONG,165.95,167.4,0.022772795907676224,0.008737571557698276
OPENING_REVERSAL,2026-03-05,VST,SHORT,165.95,167.4,0.022772795907676224,-0.008737571557698276
VWAP_MOMENTUM,2026-03-05,VST,LONG,165.95,167.4,0.006526055117738849,0.008737571557698276
GAP_FOLLOW,2026-03-05,WMB,SHORT,74.98,74.75,-0.010295670538542745,0.0030674846625767804
GAP_FADE,2026-03-05,WMB,LONG,74.98,74.75,-0.010295670538542745,-0.0030674846625767804
GAP_FOLLOW,2026-03-05,WMT,SHORT,125.38,123.32,-0.018321327904791795,0.016430052639974546
GAP_FADE,2026-03-05,WMT,LONG,125.38,123.32,-0.018321327904791795,-0.016430052639974546
GAP_FOLLOW,2026-03-05,XOM,LONG,151.39,150.76,0.010142123173416895,-0.004161437347248831
GAP_FADE,2026-03-05,XOM,SHORT,151.39,150.76,0.010142123173416895,0.004161437347248831
OPENING_MOMENTUM,2026-03-06,AAPL,SHORT,255.935,257.42,-0.01091745246560516,-0.0058022544786762165
OPENING_REVERSAL,2026-03-06,AAPL,LONG,255.935,257.42,-0.01091745246560516,0.0058022544786762165
OPENING_MOMENTUM,2026-03-06,ABBV,SHORT,227.27,230.065,-0.01842054117088121,-0.012298147577770813
OPENING_REVERSAL,2026-03-06,ABBV,LONG,227.27,230.065,-0.01842054117088121,0.012298147577770813
VWAP_MOMENTUM,2026-03-06,ABBV,SHORT,227.27,230.065,-0.005865368695972761,-0.012298147577770813
OPENING_MOMENTUM,2026-03-06,ABT,SHORT,108.71,108.995,-0.01815390173410414,-0.0026216539416799023
OPENING_REVERSAL,2026-03-06,ABT,LONG,108.71,108.995,-0.01815390173410414,0.0026216539416799023
OPENING_MOMENTUM,2026-03-06,ADBE,SHORT,277.23,283.63,-0.011481547512925516,-0.023085524654618883
OPENING_REVERSAL,2026-03-06,ADBE,LONG,277.23,283.63,-0.011481547512925516,0.023085524654618883
VWAP_MOMENTUM,2026-03-06,ADBE,SHORT,277.23,283.63,-0.009516465911314054,-0.023085524654618883
GAP_FOLLOW,2026-03-06,ADI,SHORT,320.35,315.74,-0.028403318017075185,0.014390510379272747
GAP_FADE,2026-03-06,ADI,LONG,320.35,315.74,-0.028403318017075185,-0.014390510379272747
GAP_FOLLOW,2026-03-06,AEP,SHORT,130.44,131.87,-0.011967883653991929,-0.010962894817540647
GAP_FADE,2026-03-06,AEP,LONG,130.44,131.87,-0.011967883653991929,0.010962894817540647
OPENING_MOMENTUM,2026-03-06,AMAT,LONG,335.0,324.71,0.016630250060694296,-0.03071641791044777
OPENING_REVERSAL,2026-03-06,AMAT,SHORT,335.0,324.71,0.016630250060694296,0.03071641791044777
GAP_FOLLOW,2026-03-06,AMAT,SHORT,329.52,324.71,-0.04866113316492249,0.014596989560572982
GAP_FADE,2026-03-06,AMAT,LONG,329.52,324.71,-0.04866113316492249,-0.014596989560572982
VWAP_MOMENTUM,2026-03-06,AMAT,LONG,335.0,324.71,0.006383557240829507,-0.03071641791044777
OPENING_MOMENTUM,2026-03-06,AMD,LONG,196.75,192.42,0.008819156027277897,-0.022007623888183003
OPENING_REVERSAL,2026-03-06,AMD,SHORT,196.75,192.42,0.008819156027277897,0.022007623888183003
GAP_FOLLOW,2026-03-06,AMD,SHORT,195.03,192.42,-0.022062879205736352,0.013382556529764722
GAP_FADE,2026-03-06,AMD,LONG,195.03,192.42,-0.022062879205736352,-0.013382556529764722
GAP_FOLLOW,2026-03-06,AMGN,SHORT,363.565,369.48,-0.010868973772989454,-0.016269442878164897
GAP_FADE,2026-03-06,AMGN,LONG,363.565,369.48,-0.010868973772989454,0.016269442878164897
GAP_FOLLOW,2026-03-06,AMZN,SHORT,215.105,213.08,-0.017201992050075443,0.009414007112805267
GAP_FADE,2026-03-06,AMZN,LONG,215.105,213.08,-0.017201992050075443,-0.009414007112805267
VWAP_MOMENTUM,2026-03-06,AMZN,SHORT,214.56,213.08,-0.005066119638690525,0.0068978374347501425
OPENING_MOMENTUM,2026-03-06,AVGO,LONG,334.57,330.48,0.01947102200012174,-0.012224646561257657
OPENING_REVERSAL,2026-03-06,AVGO,SHORT,334.57,330.48,0.01947102200012174,0.012224646561257657
GAP_FOLLOW,2026-03-06,AVGO,SHORT,328.18,330.48,-0.01352651196344834,-0.007008349076726317
GAP_FADE,2026-03-06,AVGO,LONG,328.18,330.48,-0.01352651196344834,0.007008349076726317
VWAP_MOMENTUM,2026-03-06,AVGO,LONG,334.57,330.48,0.0053167694964613155,-0.012224646561257657
OPENING_MOMENTUM,2026-03-06,BA,LONG,221.1,231.06,0.010742857142857165,0.04504748982360929
OPENING_REVERSAL,2026-03-06,BA,SHORT,221.1,231.06,0.010742857142857165,-0.04504748982360929
GAP_FOLLOW,2026-03-06,BA,SHORT,218.75,231.06,-0.015038948174163624,-0.05627428571428572
GAP_FADE,2026-03-06,BA,LONG,218.75,231.06,-0.015038948174163624,0.05627428571428572
OPENING_MOMENTUM,2026-03-06,BAC,SHORT,47.75,48.61,-0.016477857878475777,-0.018010471204188416
OPENING_REVERSAL,2026-03-06,BAC,LONG,47.75,48.61,-0.016477857878475777,0.018010471204188416
GAP_FOLLOW,2026-03-06,BAC,SHORT,48.55,48.61,-0.024708718360787585,-0.0012358393408857804
GAP_FADE,2026-03-06,BAC,LONG,48.55,48.61,-0.024708718360787585,0.0012358393408857804
GAP_FOLLOW,2026-03-06,BKNG,SHORT,4518.0,4552.29,-0.020912341532126955,-0.007589641434262884
GAP_FADE,2026-03-06,BKNG,LONG,4518.0,4552.29,-0.020912341532126955,0.007589641434262884
OPENING_MOMENTUM,2026-03-06,BLK,SHORT,968.58,955.3,-0.024081089795260358,0.013710793119825038
OPENING_REVERSAL,2026-03-06,BLK,LONG,968.58,955.3,-0.024081089795260358,-0.013710793119825038
GAP_FOLLOW,2026-03-06,BLK,SHORT,992.48,955.3,-0.04030324127794549,0.03746171207480253
GAP_FADE,2026-03-06,BLK,LONG,992.48,955.3,-0.04030324127794549,-0.03746171207480253
VWAP_MOMENTUM,2026-03-06,BLK,SHORT,968.58,955.3,-0.006403038511527681,0.013710793119825038
OPENING_MOMENTUM,2026-03-06,BRK.B,SHORT,493.52,498.95,-0.01125936610970868,-0.011002593613227418
OPENING_REVERSAL,2026-03-06,BRK.B,LONG,493.52,498.95,-0.01125936610970868,0.011002593613227418
VWAP_MOMENTUM,2026-03-06,BRK.B,SHORT,493.52,498.95,-0.007017433547494734,-0.011002593613227418
OPENING_MOMENTUM,2026-03-06,CARR,SHORT,57.99,58.345,-0.018615671010323243,-0.006121745128470302
OPENING_REVERSAL,2026-03-06,CARR,LONG,57.99,58.345,-0.018615671010323243,0.006121745128470302
GAP_FOLLOW,2026-03-06,CARR,SHORT,59.09,58.345,-0.021607748985843167,0.012607886275173508
GAP_FADE,2026-03-06,CARR,LONG,59.09,58.345,-0.021607748985843167,-0.012607886275173508
GAP_FOLLOW,2026-03-06,CAT,SHORT,681.73,680.51,-0.0342810193645261,0.001789564783712061
GAP_FADE,2026-03-06,CAT,LONG,681.73,680.51,-0.0342810193645261,-0.001789564783712061
OPENING_MOMENTUM,2026-03-06,CDNS,LONG,298.775,296.97,0.012179009417982112,-0.0060413354531000385
OPENING_REVERSAL,2026-03-06,CDNS,SHORT,298.775,296.97,0.012179009417982112,0.0060413354531000385
GAP_FOLLOW,2026-03-06,CDNS,SHORT,295.18,296.97,-0.01547595223800946,-0.006064096483501702
GAP_FADE,2026-03-06,CDNS,LONG,295.18,296.97,-0.01547595223800946,0.006064096483501702
VWAP_MOMENTUM,2026-03-06,CDNS,LONG,298.775,296.97,0.005397811797557495,-0.0060413354531000385
GAP_FOLLOW,2026-03-06,CEG,SHORT,326.8,319.06,-0.016314490397929093,0.023684210526315863
GAP_FADE,2026-03-06,CEG,LONG,326.8,319.06,-0.016314490397929093,-0.023684210526315863
OPENING_MOMENTUM,2026-03-06,CI,SHORT,270.295,271.67,-0.03476413241438403,-0.005087034536339852
OPENING_REVERSAL,2026-03-06,CI,LONG,270.295,271.67,-0.03476413241438403,0.005087034536339852
VWAP_MOMENTUM,2026-03-06,CI,SHORT,270.295,271.67,-0.014272125639561817,-0.005087034536339852
GAP_FOLLOW,2026-03-06,COP,LONG,118.65,117.06,0.015534728463217462,-0.013400758533501977
GAP_FADE,2026-03-06,COP,SHORT,118.65,117.06,0.015534728463217462,0.013400758533501977
OPENING_MOMENTUM,2026-03-06,COST,LONG,987.69,998.31,0.021390789085888873,0.010752361570938174
OPENING_REVERSAL,2026-03-06,COST,SHORT,987.69,998.31,0.021390789085888873,-0.010752361570938174
GAP_FOLLOW,2026-03-06,COST,SHORT,967.005,998.31,-0.015034147682999488,-0.03237315215536629
GAP_FADE,2026-03-06,COST,LONG,967.005,998.31,-0.015034147682999488,0.03237315215536629
VWAP_MOMENTUM,2026-03-06,COST,LONG,987.69,998.31,0.008338107317965804,0.010752361570938174
OPENING_MOMENTUM,2026-03-06,CRM,SHORT,197.64,202.085,-0.019910242741315698,-0.02249038656142499
OPENING_REVERSAL,2026-03-06,CRM,LONG,197.64,202.085,-0.019910242741315698,0.02249038656142499
VWAP_MOMENTUM,2026-03-06,CRM,SHORT,197.64,202.085,-0.0099491282246581,-0.02249038656142499
GAP_FOLLOW,2026-03-06,CSCO,SHORT,78.745,78.64,-0.015502906795023974,0.0013334179947933622
GAP_FADE,2026-03-06,CSCO,LONG,78.745,78.64,-0.015502906795023974,-0.0013334179947933622
OPENING_MOMENTUM,2026-03-06,CVX,SHORT,188.775,189.88,-0.010301981755268974,-0.005853529333863072
OPENING_REVERSAL,2026-03-06,CVX,LONG,188.775,189.88,-0.010301981755268974,0.005853529333863072
VWAP_MOMENTUM,2026-03-06,CVX,SHORT,188.775,189.88,-0.008287476993726672,-0.005853529333863072
OPENING_MOMENTUM,2026-03-06,CW,LONG,677.11,681.305,0.013895751912911924,0.006195448302343642
OPENING_REVERSAL,2026-03-06,CW,SHORT,677.11,681.305,0.013895751912911924,-0.006195448302343642
GAP_FOLLOW,2026-03-06,CW,SHORT,667.83,681.305,-0.01540661673645094,-0.02017729062785434
GAP_FADE,2026-03-06,CW,LONG,667.83,681.305,-0.01540661673645094,0.02017729062785434
VWAP_MOMENTUM,2026-03-06,CW,LONG,677.11,681.305,0.008870051983702165,0.006195448302343642
VWAP_MOMENTUM,2026-03-06,DE,SHORT,580.74,589.755,-0.008343304119441175,-0.015523297861349317
OPENING_MOMENTUM,2026-03-06,DHR,SHORT,197.38,195.73,-0.007716863987130118,0.008359509575438295
OPENING_REVERSAL,2026-03-06,DHR,LONG,197.38,195.73,-0.007716863987130118,-0.008359509575438295
GAP_FOLLOW,2026-03-06,DHR,SHORT,198.915,195.73,-0.014882131537242493,0.016011864364175676
GAP_FADE,2026-03-06,DHR,LONG,198.915,195.73,-0.014882131537242493,-0.016011864364175676
OPENING_MOMENTUM,2026-03-06,DIS,SHORT,100.11,101.54,-0.01262451918335139,-0.014284287283987673
OPENING_REVERSAL,2026-03-06,DIS,LONG,100.11,101.54,-0.01262451918335139,0.014284287283987673
OPENING_MOMENTUM,2026-03-06,DVN,SHORT,44.555,44.47,-0.01241272304111718,0.0019077544607788433
OPENING_REVERSAL,2026-03-06,DVN,LONG,44.555,44.47,-0.01241272304111718,-0.0019077544607788433
GAP_FOLLOW,2026-03-06,DVN,LONG,45.115,44.47,0.013706325132007535,-0.014296797074143885
GAP_FADE,2026-03-06,DVN,SHORT,45.115,44.47,0.013706325132007535,0.014296797074143885
VWAP_MOMENTUM,2026-03-06,DVN,SHORT,44.555,44.47,-0.006401031273412072,0.0019077544607788433
OPENING_MOMENTUM,2026-03-06,ELV,SHORT,282.25,289.65,-0.0150404801786711,-0.026217891939769533
OPENING_REVERSAL,2026-03-06,ELV,LONG,282.25,289.65,-0.0150404801786711,0.026217891939769533
VWAP_MOMENTUM,2026-03-06,ELV,SHORT,282.25,289.65,-0.00629944034507135,-0.026217891939769533
GAP_FOLLOW,2026-03-06,EMR,SHORT,139.15,138.38,-0.021620671471260233,0.005533596837944743
GAP_FADE,2026-03-06,EMR,LONG,139.15,138.38,-0.021620671471260233,-0.005533596837944743
OPENING_MOMENTUM,2026-03-06,ENPH,SHORT,39.76,40.24,-0.007736461192912492,-0.012072434607645954
OPENING_REVERSAL,2026-03-06,ENPH,LONG,39.76,40.24,-0.007736461192912492,0.012072434607645954
GAP_FOLLOW,2026-03-06,ENPH,SHORT,40.07,40.24,-0.025890361006442153,-0.004242575492887424
GAP_FADE,2026-03-06,ENPH,LONG,40.07,40.24,-0.025890361006442153,0.004242575492887424
GAP_FOLLOW,2026-03-06,EOG,LONG,132.5,131.49,0.011373177620028985,-0.007622641509433925
GAP_FADE,2026-03-06,EOG,SHORT,132.5,131.49,0.011373177620028985,0.007622641509433925
VWAP_MOMENTUM,2026-03-06,EOG,SHORT,131.99,131.49,-0.005327016400840989,0.0037881657701340776
